State,Date,Retail and Recreation,Grocery and Pharmacy,Parks,Transit,Workplaces,Residential,Confirmed,Recovered,Deceased
Nagaland,2020-06-14,-69,-21,-59,-43,3,9,10,4,0
Nagaland,2020-06-15,-65,-38,-63,-43,-18,10,4,0,0
Nagaland,2020-06-16,-68,-44,-62,-39,-22,11,2,15,0
Nagaland,2020-06-17,-65,-37,-62,-38,-13,11,14,0,0
Nagaland,2020-06-18,-68,-41,-62,-37,-23,11,0,6,0
Nagaland,2020-06-19,-64,-33,-61,-40,-14,10,5,16,0
Nagaland,2020-06-20,-61,-36,-62,-36,-4,10,3,13,0
Nagaland,2020-06-21,-69,-25,-59,-43,-1,8,10,3,0
Nagaland,2020-06-22,-67,-42,-63,-44,-18,10,69,0,0
Nagaland,2020-06-23,-63,-35,-61,-38,-20,10,50,0,0
Odisha,2020-03-21,-31,-11,-11,-18,-13,4,0,0,0
Odisha,2020-03-22,-74,-73,-41,-67,-38,20,0,0,0
Odisha,2020-03-23,-52,-36,-18,-46,-36,13,0,0,0
Odisha,2020-03-24,-62,-48,-23,-59,-46,16,0,0,0
Odisha,2020-03-25,-68,-53,-30,-65,-51,18,0,0,0
Odisha,2020-03-26,-70,-62,-30,-69,-53,21,1,0,0
Odisha,2020-03-27,-71,-61,-31,-70,-52,23,0,0,0
Odisha,2020-03-28,-72,-65,-32,-71,-52,23,0,0,0
Odisha,2020-03-29,-72,-65,-38,-71,-33,20,0,0,0
Odisha,2020-03-30,-70,-62,-30,-71,-52,24,0,0,0
Odisha,2020-03-31,-71,-64,-30,-70,-52,22,1,0,0
Odisha,2020-04-01,-70,-61,-32,-68,-52,19,1,1,0
Odisha,2020-04-02,-71,-65,-31,-71,-54,23,0,0,0
Odisha,2020-04-03,-69,-60,-30,-69,-49,22,15,1,0
Odisha,2020-04-04,-75,-71,-35,-73,-51,25,1,0,0
Odisha,2020-04-05,-75,-71,-40,-73,-34,22,18,0,0
Odisha,2020-04-06,-72,-64,-29,-72,-53,26,1,0,0
Odisha,2020-04-07,-76,-58,-24,-69,-54,23,2,0,1
Odisha,2020-04-08,-75,-53,-26,-66,-51,20,0,0,0
Odisha,2020-04-09,-76,-57,-25,-68,-53,24,6,0,0
Odisha,2020-04-10,-75,-54,-27,-67,-54,25,2,10,0
Odisha,2020-04-11,-76,-55,-27,-68,-51,25,4,0,0
Odisha,2020-04-12,-75,-54,-34,-67,-32,21,0,0,0
Odisha,2020-04-13,-75,-55,-26,-69,-53,27,1,6,0
Odisha,2020-04-14,-75,-56,-24,-67,-54,24,5,0,0
Odisha,2020-04-15,-74,-46,-23,-62,-45,19,0,1,0
Odisha,2020-04-16,-85,-44,-35,-64,-49,22,0,0,0
Odisha,2020-04-17,-84,-41,-37,-64,-47,23,0,2,0
Odisha,2020-04-18,-86,-51,-44,-66,-46,23,1,3,0
Odisha,2020-04-19,-85,-48,-47,-64,-30,19,0,0,0
Odisha,2020-04-20,-84,-45,-39,-65,-45,23,13,0,0
Odisha,2020-04-21,-85,-49,-40,-65,-47,21,5,6,0
Odisha,2020-04-22,-83,-40,-40,-60,-43,17,4,2,0
Odisha,2020-04-23,-84,-46,-41,-63,-45,21,6,1,0
Odisha,2020-04-24,-85,-50,-43,-66,-45,23,5,0,0
Odisha,2020-04-25,-85,-51,-42,-66,-47,23,6,1,0
Odisha,2020-04-26,-84,-46,-49,-64,-26,19,3,1,0
Odisha,2020-04-27,-83,-41,-40,-63,-43,23,15,2,0
Odisha,2020-04-28,-83,-42,-39,-61,-43,19,0,1,0
Odisha,2020-04-29,-82,-36,-39,-57,-39,17,7,1,0
Odisha,2020-04-30,-81,-39,-33,-59,-39,19,18,2,0
Odisha,2020-05-01,-82,-40,-37,-60,-42,21,11,14,0
Odisha,2020-05-02,-81,-39,-37,-59,-35,19,6,1,0
Odisha,2020-05-03,-81,-38,-43,-58,-22,17,2,4,0
Odisha,2020-05-04,-79,-35,-34,-58,-36,19,7,0,0
Odisha,2020-05-05,-78,-34,-33,-55,-35,17,8,0,1
Odisha,2020-05-06,-76,-24,-35,-50,-31,13,28,1,0
Odisha,2020-05-07,-75,-26,-33,-52,-32,16,14,1,0
Odisha,2020-05-08,-75,-26,-35,-52,-30,17,51,1,0
Odisha,2020-05-09,-76,-29,-36,-53,-33,17,82,5,1
Odisha,2020-05-10,-77,-30,-43,-54,-16,15,25,0,0
Odisha,2020-05-11,-74,-25,-32,-52,-31,17,38,17,0
Odisha,2020-05-12,-75,-27,-33,-51,-31,16,22,31,0
Odisha,2020-05-13,-73,-19,-33,-46,-27,12,101,27,0
Odisha,2020-05-14,-74,-27,-31,-50,-29,14,134,15,0
Odisha,2020-05-15,-71,-18,-30,-46,-26,14,65,8,0
Odisha,2020-05-16,-72,-21,-32,-47,-23,14,0,30,0
Odisha,2020-05-17,-72,-19,-39,-47,-11,12,91,24,1
Odisha,2020-05-18,-70,-15,-29,-46,-27,15,48,57,0
Odisha,2020-05-19,-72,-22,-32,-48,-29,15,102,30,1
Odisha,2020-05-20,-78,-41,-36,-56,-40,17,74,36,1
Odisha,2020-05-21,-67,-11,-29,-40,-26,11,51,50,1
Odisha,2020-05-22,-71,-23,-32,-48,-30,15,86,43,0
Odisha,2020-05-23,-69,-21,-32,-46,-27,14,80,61,0
Odisha,2020-05-24,-69,-17,-37,-44,-9,11,67,53,0
Odisha,2020-05-25,-67,-14,-27,-44,-35,15,102,99,0
Odisha,2020-05-26,-67,-16,-28,-41,-25,11,79,84,0
Odisha,2020-05-27,-65,-6,-30,-36,-20,8,76,79,0
Odisha,2020-05-28,-67,-17,-29,-41,-23,11,67,75,0
Odisha,2020-05-29,-65,-10,-29,-39,-21,11,63,90,2
Odisha,2020-05-30,-66,-13,-31,-40,-17,10,96,73,0
Odisha,2020-05-31,-66,-11,-37,-39,-5,9,129,76,0
Odisha,2020-06-01,-65,-11,-29,-39,-22,11,156,119,0
Odisha,2020-06-02,-66,-15,-29,-40,-23,11,141,80,0
Odisha,2020-06-03,-62,2,-28,-29,-18,6,143,91,0
Odisha,2020-06-04,-63,-4,-26,-34,-20,9,90,65,0
Odisha,2020-06-05,-57,7,-21,-31,-19,8,130,123,1
Odisha,2020-06-06,-78,-51,-30,-59,-37,19,173,112,0
Odisha,2020-06-07,-78,-48,-38,-59,-21,16,75,178,1
Odisha,2020-06-08,-57,5,-22,-33,-21,9,138,99,0
Odisha,2020-06-09,-58,-1,-22,-33,-22,9,146,140,0
Odisha,2020-06-10,-55,10,-22,-27,-18,5,110,149,0
Odisha,2020-06-11,-55,3,-21,-32,-20,8,136,72,1
Odisha,2020-06-12,-48,25,-18,-23,-20,6,112,120,1
Odisha,2020-06-13,-76,-47,-27,-58,-41,17,225,120,0
Odisha,2020-06-14,-77,-47,-34,-58,-24,15,186,114,1
Odisha,2020-06-15,-61,-6,-19,-42,-37,13,146,146,0
Odisha,2020-06-16,-59,-6,-17,-36,-27,8,108,120,0
Odisha,2020-06-17,-57,3,-21,-30,-21,5,175,73,0
Odisha,2020-06-18,-58,-4,-21,-34,-21,8,174,97,0
Odisha,2020-06-19,-55,5,-21,-32,-21,7,165,153,0
Odisha,2020-06-20,-76,-48,-29,-58,-37,17,179,237,1
Odisha,2020-06-21,-79,-52,-38,-62,-24,18,304,186,4
Odisha,2020-06-22,-54,8,-19,-32,-23,10,143,143,2
Odisha,2020-06-23,-57,-4,-20,-38,-37,12,167,125,3
Puducherry,2020-03-21,-30,11,-36,-21,-6,7,0,0,0
Puducherry,2020-03-22,-84,-88,-72,-70,-46,26,0,0,0
Puducherry,2020-03-23,-43,-4,-31,-42,-24,15,0,0,0
Puducherry,2020-03-24,-70,-37,-48,-60,-56,26,0,0,0
Puducherry,2020-03-25,-84,-73,-62,-72,-69,37,0,0,0
Puducherry,2020-03-26,-83,-69,-64,-70,-69,38,0,0,0
Puducherry,2020-03-27,-83,-62,-64,-72,-68,38,0,0,0
Puducherry,2020-03-28,-84,-65,-72,-74,-64,34,0,0,0
Puducherry,2020-03-29,-82,-64,-72,-72,-44,26,0,0,0
Puducherry,2020-03-30,-81,-60,-61,-72,-64,36,0,0,0
Puducherry,2020-03-31,-81,-72,-60,-67,-66,35,0,0,0
Puducherry,2020-04-01,-82,-67,-61,-67,-66,36,2,0,0
Puducherry,2020-04-02,-82,-68,-61,-66,-67,38,2,0,0
Puducherry,2020-04-03,-82,-64,-60,-67,-65,38,0,0,0
Puducherry,2020-04-04,-83,-68,-70,-69,-59,34,0,0,0
Puducherry,2020-04-05,-82,-71,-70,-68,-40,27,0,0,0
Puducherry,2020-04-06,-82,-68,-59,-69,-65,38,0,0,0
Puducherry,2020-04-07,-87,-62,-53,-57,-65,35,0,1,0
Puducherry,2020-04-08,-87,-58,-51,-57,-63,35,0,0,0
Puducherry,2020-04-09,-87,-58,-54,-56,-64,38,0,0,0
Puducherry,2020-04-10,-88,-60,-56,-59,-68,40,2,0,0
Puducherry,2020-04-11,-89,-63,-67,-62,-59,35,0,0,0
Puducherry,2020-04-12,-88,-65,-65,-60,-40,27,0,0,0
Puducherry,2020-04-13,-87,-56,-55,-60,-61,37,0,0,0
Puducherry,2020-04-14,-89,-67,-55,-60,-70,38,0,0,0
Puducherry,2020-04-15,-87,-58,-53,-57,-59,35,0,0,0
Puducherry,2020-04-16,-88,-54,-76,-51,-59,37,0,0,0
Puducherry,2020-04-17,-89,-52,-77,-54,-58,38,0,0,0
Puducherry,2020-04-18,-90,-58,-83,-57,-52,33,0,3,0
Puducherry,2020-04-19,-89,-60,-83,-54,-33,27,0,0,0
Puducherry,2020-04-20,-87,-53,-77,-53,-50,34,0,0,0
Puducherry,2020-04-21,-87,-54,-76,-50,-54,33,0,0,0
Puducherry,2020-04-22,-88,-50,-76,-50,-53,33,0,0,0
Puducherry,2020-04-23,-87,-52,-76,-49,-53,36,0,0,0
Puducherry,2020-04-24,-88,-47,-78,-51,-53,36,0,0,0
Puducherry,2020-04-25,-89,-50,-84,-53,-50,33,1,0,0
Puducherry,2020-04-26,-90,-65,-84,-58,-35,28,0,0,0
Puducherry,2020-04-27,-88,-53,-78,-56,-53,37,0,1,0
Puducherry,2020-04-28,-87,-54,-75,-51,-55,33,0,0,0
Puducherry,2020-04-29,-87,-48,-75,-49,-52,34,0,0,0
Puducherry,2020-04-30,-86,-50,-75,-47,-51,35,0,0,0
Puducherry,2020-05-01,-87,-49,-78,-53,-62,38,0,0,0
Puducherry,2020-05-02,-88,-50,-83,-54,-45,31,1,0,0
Puducherry,2020-05-03,-87,-57,-83,-54,-29,26,0,1,0
Puducherry,2020-05-04,-74,-29,-77,-47,-38,29,0,0,0
Puducherry,2020-05-05,-74,-31,-75,-42,-41,28,0,0,0
Puducherry,2020-05-06,-72,-17,-74,-40,-37,28,0,0,0
Puducherry,2020-05-07,-72,-19,-75,-35,-38,29,0,0,0
Puducherry,2020-05-08,-73,-20,-75,-39,-35,30,1,2,0
Puducherry,2020-05-09,-75,-22,-81,-43,-29,26,0,0,0
Puducherry,2020-05-10,-78,-35,-81,-43,-17,23,2,1,0
Puducherry,2020-05-11,-70,-18,-74,-40,-32,28,0,0,0
Puducherry,2020-05-12,-72,-25,-74,-38,-37,27,0,0,0
Puducherry,2020-05-13,-69,-16,-73,-34,-32,25,1,0,0
Puducherry,2020-05-14,-68,-17,-74,-34,-31,26,3,0,0
Puducherry,2020-05-15,-69,-15,-75,-36,-30,27,0,0,0
Puducherry,2020-05-16,-71,-18,-80,-39,-21,23,1,0,0
Puducherry,2020-05-17,-75,-29,-81,-41,-12,21,0,0,0
Puducherry,2020-05-18,-65,-15,-74,-37,-26,25,0,0,0
Puducherry,2020-05-19,-63,-18,-74,-34,-31,24,5,1,0
Puducherry,2020-05-20,-60,-6,-73,-32,-27,23,1,0,0
Puducherry,2020-05-21,-62,-12,-74,-30,-27,25,0,0,0
Puducherry,2020-05-22,-64,-11,-75,-35,-26,26,3,0,0
Puducherry,2020-05-23,-67,-12,-81,-38,-19,23,0,0,0
Puducherry,2020-05-24,-71,-24,-79,-40,-9,19,15,2,0
Puducherry,2020-05-25,-61,-15,-73,-34,-40,27,8,5,0
Puducherry,2020-05-26,-61,-22,-72,-31,-28,23,0,0,0
Puducherry,2020-05-27,-60,-10,-72,-27,-25,22,0,0,0
Puducherry,2020-05-28,-62,-15,-74,-26,-24,24,4,0,0
Puducherry,2020-05-29,-63,-12,-74,-31,-23,25,4,6,0
Puducherry,2020-05-30,-65,-15,-80,-34,-12,20,0,0,0
Puducherry,2020-05-31,-69,-24,-78,-35,-5,19,13,2,0
Puducherry,2020-06-01,-55,-1,-72,-27,-21,21,9,0,0
Puducherry,2020-06-02,-55,-10,-70,-24,-25,20,0,0,0
Puducherry,2020-06-03,-55,3,-70,-21,-23,19,11,8,0
Puducherry,2020-06-04,-57,-3,-71,-20,-22,21,9,4,0
Puducherry,2020-06-05,-57,-7,-73,-31,-20,22,5,6,0
Puducherry,2020-06-06,-58,-3,-78,-32,-11,18,3,5,0
Puducherry,2020-06-07,-64,-19,-75,-35,-4,17,12,1,0
Puducherry,2020-06-08,-51,2,-71,-30,-19,20,9,4,0
Puducherry,2020-06-09,-52,-10,-71,-28,-24,20,4,2,0
Puducherry,2020-06-10,-50,6,-68,-22,-21,19,12,5,0
Puducherry,2020-06-11,-50,3,-69,-21,-22,21,13,7,2
Puducherry,2020-06-12,-52,2,-71,-26,-20,21,6,9,1
Puducherry,2020-06-13,-57,-4,-76,-32,-13,19,13,6,0
Puducherry,2020-06-14,-63,-18,-75,-37,-3,17,18,9,1
Puducherry,2020-06-15,-50,0,-71,-30,-19,20,8,4,0
Puducherry,2020-06-16,-50,-9,-70,-27,-23,20,14,4,0
Puducherry,2020-06-17,-51,4,-71,-27,-20,20,29,10,1
Puducherry,2020-06-18,-54,-6,-72,-28,-21,22,26,7,1
Puducherry,2020-06-19,-56,-2,-72,-33,-21,23,16,2,1
Puducherry,2020-06-20,-60,-7,-78,-37,-11,19,51,13,0
Puducherry,2020-06-21,-72,-39,-78,-47,-8,22,28,9,1
Puducherry,2020-06-22,-53,-5,-72,-33,-21,23,17,9,0
Puducherry,2020-06-23,-65,-30,-73,-36,-28,24,19,16,1
Punjab,2020-03-21,-35,-13,-24,-36,-15,7,10,0,0
Punjab,2020-03-22,-80,-77,-60,-75,-48,19,8,0,0
Punjab,2020-03-23,-69,-56,-46,-67,-58,20,2,0,0
Punjab,2020-03-24,-81,-77,-58,-78,-74,26,6,0,0
Punjab,2020-03-25,-81,-76,-60,-79,-74,29,2,0,0
Punjab,2020-03-26,-79,-73,-59,-78,-73,28,2,0,0
Punjab,2020-03-27,-80,-73,-59,-78,-72,29,5,1,0
Punjab,2020-03-28,-78,-69,-57,-76,-67,26,0,0,0
Punjab,2020-03-29,-78,-69,-58,-75,-45,20,0,0,0
Punjab,2020-03-30,-75,-64,-51,-74,-66,24,3,0,2
Punjab,2020-03-31,-77,-70,-56,-75,-68,24,1,0,1
Punjab,2020-04-01,-78,-73,-56,-76,-69,26,4,0,0
Punjab,2020-04-02,-78,-73,-58,-77,-70,28,1,0,1
Punjab,2020-04-03,-77,-71,-56,-76,-66,27,6,0,0
Punjab,2020-04-04,-78,-71,-58,-77,-62,26,12,2,0
Punjab,2020-04-05,-79,-72,-59,-76,-43,20,3,1,2
Punjab,2020-04-06,-77,-67,-51,-75,-67,25,11,0,0
Punjab,2020-04-07,-79,-61,-48,-72,-67,24,20,10,1
Punjab,2020-04-08,-79,-62,-49,-72,-67,27,7,0,1
Punjab,2020-04-09,-79,-61,-50,-72,-67,27,24,4,1
Punjab,2020-04-10,-80,-62,-50,-74,-69,29,21,2,1
Punjab,2020-04-11,-80,-63,-52,-74,-64,27,7,0,1
Punjab,2020-04-12,-80,-64,-54,-73,-43,20,12,3,0
Punjab,2020-04-13,-78,-58,-46,-72,-65,26,6,2,0
Punjab,2020-04-14,-78,-61,-48,-72,-69,25,8,2,1
Punjab,2020-04-15,-78,-57,-50,-70,-64,26,2,0,0
Punjab,2020-04-16,-84,-49,-75,-70,-64,26,11,2,1
Punjab,2020-04-17,-84,-49,-74,-70,-63,27,14,1,0
Punjab,2020-04-18,-85,-53,-78,-71,-59,25,23,1,2
Punjab,2020-04-19,-85,-55,-79,-71,-41,20,10,6,0
Punjab,2020-04-20,-84,-49,-75,-70,-63,25,1,1,0
Punjab,2020-04-21,-84,-49,-75,-70,-64,23,6,11,0
Punjab,2020-04-22,-84,-51,-77,-70,-64,25,27,4,0
Punjab,2020-04-23,-84,-52,-76,-71,-64,26,5,13,1
Punjab,2020-04-24,-84,-51,-76,-71,-62,27,15,4,0
Punjab,2020-04-25,-84,-51,-77,-71,-60,26,10,2,0
Punjab,2020-04-26,-84,-53,-79,-71,-39,20,14,12,1
Punjab,2020-04-27,-83,-46,-74,-69,-61,25,8,14,1
Punjab,2020-04-28,-83,-48,-75,-68,-62,23,12,3,0
Punjab,2020-04-29,-83,-48,-75,-68,-61,25,33,0,0
Punjab,2020-04-30,-83,-48,-75,-69,-61,26,105,3,1
Punjab,2020-05-01,-84,-49,-75,-70,-60,26,105,4,0
Punjab,2020-05-02,-83,-47,-76,-68,-54,24,187,4,0
Punjab,2020-05-03,-85,-53,-78,-70,-37,19,330,5,1
Punjab,2020-05-04,-81,-38,-72,-65,-55,22,130,11,2
Punjab,2020-05-05,-80,-40,-73,-64,-56,22,219,5,2
Punjab,2020-05-06,-79,-38,-74,-62,-53,23,75,2,2
Punjab,2020-05-07,-78,-34,-73,-61,-52,23,118,14,1
Punjab,2020-05-08,-77,-32,-73,-61,-49,22,87,3,1
Punjab,2020-05-09,-78,-33,-74,-61,-46,21,31,5,2
Punjab,2020-05-10,-80,-43,-76,-66,-30,16,61,9,0
Punjab,2020-05-11,-74,-21,-70,-55,-44,18,54,2,0
Punjab,2020-05-12,-74,-25,-71,-56,-46,18,37,3,1
Punjab,2020-05-13,-74,-25,-72,-55,-44,19,10,29,0
Punjab,2020-05-14,-73,-25,-72,-56,-43,18,11,23,0
Punjab,2020-05-15,-69,-14,-71,-51,-39,17,-3,82,0
Punjab,2020-05-16,-70,-15,-73,-53,-34,16,14,952,0
Punjab,2020-05-17,-75,-31,-75,-60,-22,14,18,109,3
Punjab,2020-05-18,-64,0,-69,-46,-34,14,16,181,2
Punjab,2020-05-19,-64,-5,-70,-46,-36,13,22,95,1
Punjab,2020-05-20,-64,-8,-70,-45,-34,15,3,152,0
Punjab,2020-05-21,-64,-7,-71,-48,-33,15,23,25,1
Punjab,2020-05-22,-64,-7,-71,-47,-32,15,1,28,0
Punjab,2020-05-23,-64,-6,-73,-48,-29,14,16,23,0
Punjab,2020-05-24,-71,-24,-74,-56,-19,12,15,28,1
Punjab,2020-05-25,-60,4,-68,-44,-39,14,21,15,0
Punjab,2020-05-26,-62,-4,-70,-46,-35,12,25,5,0
Punjab,2020-05-27,-61,-4,-71,-43,-30,13,33,0,0
Punjab,2020-05-28,-62,-5,-71,-46,-30,14,19,28,0
Punjab,2020-05-29,-61,-1,-70,-44,-29,14,39,3,2
Punjab,2020-05-30,-61,-1,-72,-44,-22,12,36,18,2
Punjab,2020-05-31,-68,-21,-74,-55,-15,11,30,20,1
Punjab,2020-06-01,-55,13,-68,-38,-25,10,38,13,-1
Punjab,2020-06-02,-57,4,-69,-41,-28,10,41,17,2
Punjab,2020-06-03,-57,2,-70,-40,-27,11,34,12,1
Punjab,2020-06-04,-58,1,-70,-42,-26,11,39,14,0
Punjab,2020-06-05,-55,3,-67,-42,-28,12,46,26,1
Punjab,2020-06-06,-57,-2,-69,-44,-21,11,54,23,2
Punjab,2020-06-07,-63,-14,-71,-51,-14,10,93,14,1
Punjab,2020-06-08,-50,15,-65,-36,-23,9,55,22,2
Punjab,2020-06-09,-53,5,-67,-39,-27,9,56,39,2
Punjab,2020-06-10,-53,5,-67,-39,-25,10,86,65,0
Punjab,2020-06-11,-52,4,-67,-41,-26,10,82,27,4
Punjab,2020-06-12,-47,18,-65,-35,-24,9,99,23,4
Punjab,2020-06-13,-70,-30,-72,-61,-33,17,77,45,2
Punjab,2020-06-14,-80,-50,-75,-69,-30,16,77,29,2
Punjab,2020-06-15,-47,20,-64,-35,-24,8,127,87,4
Punjab,2020-06-16,-51,9,-65,-40,-27,8,104,18,1
Punjab,2020-06-17,-51,5,-66,-40,-26,10,126,77,6
Punjab,2020-06-18,-52,1,-66,-44,-26,10,118,32,5
Punjab,2020-06-19,-51,5,-66,-42,-25,10,217,66,9
Punjab,2020-06-20,-60,-13,-69,-53,-24,12,120,42,6
Punjab,2020-06-21,-77,-47,-73,-68,-31,16,122,22,1
Punjab,2020-06-22,-44,22,-62,-35,-24,8,161,125,2
Punjab,2020-06-23,-48,9,-64,-40,-28,8,162,222,4
Rajasthan,2020-03-21,-38,-14,-26,-24,-20,7,7,0,0
Rajasthan,2020-03-22,-75,-74,-59,-71,-51,20,4,0,0
Rajasthan,2020-03-23,-63,-50,-45,-62,-55,18,4,0,0
Rajasthan,2020-03-24,-71,-61,-50,-69,-63,23,0,0,0
Rajasthan,2020-03-25,-74,-65,-54,-72,-66,25,6,0,0
Rajasthan,2020-03-26,-74,-65,-54,-72,-65,25,2,0,0
Rajasthan,2020-03-27,-74,-65,-53,-72,-64,25,10,0,0
Rajasthan,2020-03-28,-74,-65,-55,-72,-63,25,4,0,0
Rajasthan,2020-03-29,-74,-66,-57,-72,-48,20,5,0,0
Rajasthan,2020-03-30,-73,-64,-53,-72,-63,24,20,0,0
Rajasthan,2020-03-31,-73,-63,-51,-72,-62,23,14,0,0
Rajasthan,2020-04-01,-73,-64,-53,-72,-63,24,27,0,0
Rajasthan,2020-04-02,-74,-65,-54,-73,-65,25,13,0,0
Rajasthan,2020-04-03,-74,-64,-54,-72,-61,24,46,0,0
Rajasthan,2020-04-04,-74,-64,-55,-72,-59,24,27,22,1
Rajasthan,2020-04-05,-74,-66,-57,-73,-44,19,60,0,0
Rajasthan,2020-04-06,-74,-64,-55,-73,-64,25,35,0,1
Rajasthan,2020-04-07,-74,-51,-58,-67,-62,23,42,0,0
Rajasthan,2020-04-08,-74,-51,-59,-68,-61,24,40,20,1
Rajasthan,2020-04-09,-75,-52,-60,-68,-62,26,80,15,0
Rajasthan,2020-04-10,-75,-51,-60,-69,-62,26,98,0,0
Rajasthan,2020-04-11,-75,-52,-61,-69,-61,26,139,56,6
Rajasthan,2020-04-12,-76,-54,-63,-70,-45,21,104,5,2
Rajasthan,2020-04-13,-75,-53,-60,-69,-61,26,93,0,0
Rajasthan,2020-04-14,-74,-51,-57,-67,-62,25,108,26,0
Rajasthan,2020-04-15,-74,-46,-60,-66,-58,25,71,0,0
Rajasthan,2020-04-16,-83,-35,-76,-65,-60,26,55,17,0
Rajasthan,2020-04-17,-83,-35,-76,-66,-59,26,98,19,6
Rajasthan,2020-04-18,-83,-40,-79,-67,-57,25,122,17,4
Rajasthan,2020-04-19,-84,-44,-81,-68,-43,21,127,5,2
Rajasthan,2020-04-20,-83,-41,-77,-66,-58,25,98,0,2
Rajasthan,2020-04-21,-82,-37,-76,-64,-57,24,159,69,1
Rajasthan,2020-04-22,-83,-38,-78,-65,-57,24,153,70,1
Rajasthan,2020-04-23,-83,-40,-78,-66,-58,26,76,107,1
Rajasthan,2020-04-24,-83,-37,-78,-66,-56,25,70,42,4
Rajasthan,2020-04-25,-83,-39,-79,-67,-56,26,49,20,2
Rajasthan,2020-04-26,-83,-43,-81,-67,-40,21,102,116,7
Rajasthan,2020-04-27,-82,-38,-78,-65,-56,25,77,115,9
Rajasthan,2020-04-28,-82,-35,-77,-63,-55,23,102,26,2
Rajasthan,2020-04-29,-81,-33,-77,-62,-54,24,76,44,3
Rajasthan,2020-04-30,-81,-34,-76,-62,-54,24,144,79,3
Rajasthan,2020-05-01,-82,-34,-77,-63,-54,24,82,223,4
Rajasthan,2020-05-02,-81,-32,-78,-62,-51,24,106,126,6
Rajasthan,2020-05-03,-82,-37,-80,-64,-36,19,114,114,3
Rajasthan,2020-05-04,-78,-28,-76,-58,-48,21,175,82,6
Rajasthan,2020-05-05,-78,-24,-75,-56,-47,20,97,87,12
Rajasthan,2020-05-06,-77,-22,-75,-55,-45,21,159,214,4
Rajasthan,2020-05-07,-77,-22,-74,-55,-46,21,110,150,6
Rajasthan,2020-05-08,-77,-21,-75,-56,-44,21,152,122,4
Rajasthan,2020-05-09,-79,-25,-76,-58,-46,22,129,151,3
Rajasthan,2020-05-10,-79,-30,-78,-60,-30,17,106,79,2
Rajasthan,2020-05-11,-77,-23,-74,-56,-44,21,174,83,5
Rajasthan,2020-05-12,-77,-20,-73,-54,-44,20,138,130,4
Rajasthan,2020-05-13,-76,-19,-73,-53,-42,19,202,119,4
Rajasthan,2020-05-14,-75,-17,-73,-51,-42,18,206,65,4
Rajasthan,2020-05-15,-74,-13,-72,-50,-39,18,213,91,0
Rajasthan,2020-05-16,-74,-14,-73,-50,-37,18,213,215,1
Rajasthan,2020-05-17,-75,-21,-76,-53,-23,14,242,111,5
Rajasthan,2020-05-18,-72,-12,-72,-48,-37,17,305,163,7
Rajasthan,2020-05-19,-71,-8,-71,-46,-35,16,338,119,5
Rajasthan,2020-05-20,-69,-3,-71,-44,-33,16,170,67,4
Rajasthan,2020-05-21,-69,-4,-71,-44,-34,17,212,81,4
Rajasthan,2020-05-22,-70,-5,-71,-46,-33,17,267,195,2
Rajasthan,2020-05-23,-70,-6,-73,-46,-32,17,248,106,7
Rajasthan,2020-05-24,-71,-10,-74,-48,-17,13,286,62,3
Rajasthan,2020-05-25,-69,-7,-71,-47,-41,17,272,208,4
Rajasthan,2020-05-26,-67,1,-70,-41,-30,14,236,220,3
Rajasthan,2020-05-27,-66,4,-70,-39,-28,14,280,286,3
Rajasthan,2020-05-28,-66,4,-70,-39,-29,14,251,253,7
Rajasthan,2020-05-29,-66,5,-70,-40,-28,14,298,429,4
Rajasthan,2020-05-30,-67,2,-72,-41,-25,13,252,495,9
Rajasthan,2020-05-31,-67,-2,-73,-43,-11,10,214,293,1
Rajasthan,2020-06-01,-61,12,-69,-35,-25,10,269,181,5
Rajasthan,2020-06-02,-61,16,-68,-32,-25,10,273,222,4
Rajasthan,2020-06-03,-60,16,-68,-31,-23,10,279,309,6
Rajasthan,2020-06-04,-59,17,-68,-30,-24,10,210,360,4
Rajasthan,2020-06-05,-58,16,-66,-32,-23,9,222,255,5
Rajasthan,2020-06-06,-58,17,-68,-32,-21,10,253,142,13
Rajasthan,2020-06-07,-60,8,-70,-35,-10,8,262,253,9
Rajasthan,2020-06-08,-54,18,-66,-29,-22,8,277,363,6
Rajasthan,2020-06-09,-55,18,-65,-29,-22,8,369,211,9
Rajasthan,2020-06-10,-53,23,-65,-27,-21,8,355,241,4
Rajasthan,2020-06-11,-52,23,-65,-27,-22,9,238,206,6
Rajasthan,2020-06-12,-53,22,-65,-29,-21,8,230,236,7
Rajasthan,2020-06-13,-53,20,-66,-31,-23,9,333,326,10
Rajasthan,2020-06-14,-56,12,-68,-33,-9,7,293,229,10
Rajasthan,2020-06-15,-51,21,-64,-28,-23,7,287,219,9
Rajasthan,2020-06-16,-52,23,-63,-27,-22,7,235,177,7
Rajasthan,2020-06-17,-51,25,-64,-26,-21,8,326,505,5
Rajasthan,2020-06-18,-51,21,-64,-27,-22,8,315,275,17
Rajasthan,2020-06-19,-51,22,-64,-28,-22,8,299,255,3
Rajasthan,2020-06-20,-51,21,-65,-29,-19,8,381,277,4
Rajasthan,2020-06-21,-60,-2,-69,-41,-16,10,393,323,12
Rajasthan,2020-06-22,-47,28,-62,-24,-23,6,302,313,7
Rajasthan,2020-06-23,-47,28,-61,-23,-23,7,395,303,9
Sikkim,2020-03-21,-11,NA,-32,-29,7,3,0,0,0
