"","geo_type","region","transportation_type","alternative_name","sub-region","country","date","value"
"510","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-05,132.72
"511","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-06,134.62
"512","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-07,143.05
"513","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-08,155.23
"514","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-09,149.88
"515","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-10,131.65
"516","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-11,136.52
"517","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-12,131.24
"518","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-13,146.2
"519","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-14,152.73
"520","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-15,155.46
"521","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-16,152.26
"522","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-17,139.49
"523","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-18,140.68
"524","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-19,136.52
"525","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-20,122.98
"526","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-21,137.71
"527","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-22,155.64
"528","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-23,149.64
"529","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-24,130.64
"530","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-25,143.17
"531","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-26,141.81
"532","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-27,144.77
"533","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-28,141.51
"534","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-02-29,158.61
"535","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-01,151.9
"536","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-02,135.33
"537","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-03,133.31
"538","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-04,130.94
"539","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-05,122.03
"540","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-06,127.08
"541","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-07,148.57
"542","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-08,128.68
"543","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-09,119.89
"544","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-10,132.66
"545","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-11,121.67
"546","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-12,120.19
"547","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-13,131.06
"548","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-14,138.48
"549","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-15,122.62
"550","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-16,108.08
"551","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-17,107.42
"552","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-18,104.57
"553","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-19,88.48
"554","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-20,80.05
"555","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-21,61.28
"556","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-22,34.62
"557","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-23,43.65
"558","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-24,33.55
"559","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-25,35.81
"560","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-26,29.39
"561","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-27,29.93
"562","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-28,33.08
"563","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-29,28.68
"564","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-30,29.45
"565","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-03-31,29.16
"566","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-01,24.35
"567","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-02,27.14
"568","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-03,27.85
"569","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-04,25.48
"570","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-05,26.84
"571","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-06,22.57
"572","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-07,24.58
"573","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-08,26.66
"574","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-09,25.06
"575","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-10,22.57
"576","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-11,26.01
"577","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-12,28.62
"578","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-13,27.26
"579","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-14,28.68
"580","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-15,31.35
"581","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-16,27.91
"582","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-17,26.07
"583","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-18,29.33
"584","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-19,29.04
"585","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-20,30.52
"586","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-21,26.72
"587","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-22,24.88
"588","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-23,28.8
"589","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-24,25
"590","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-25,27.43
"591","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-26,26.13
"592","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-27,27.79
"593","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-28,33.25
"594","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-29,31.77
"595","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-04-30,28.38
"596","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-01,30.23
"597","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-02,32.66
"598","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-03,37.11
"599","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-04,34.74
"600","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-05,32.3
"601","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-06,32.78
"602","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-07,33.73
"603","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-08,35.04
"604","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-09,35.15
"605","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-10,36.05
"606","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-11,NA
"607","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-12,NA
"608","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-13,40.26
"609","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-14,37.59
"610","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-15,44.12
"611","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-16,36.7
"612","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-17,42.22
"613","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-18,43.53
"614","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-19,43.29
"615","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-20,45.78
"616","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-21,46.14
"617","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-22,44.6
"618","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-23,50.95
"619","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-24,48.81
"620","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-25,51.72
"621","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-26,62.71
"622","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-27,54.57
"623","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-28,57.78
"624","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-29,62.83
"625","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-30,56.53
"626","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-05-31,59.56
"627","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-01,65.97
"628","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-02,64.96
"629","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-03,67.04
"630","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-04,63.48
"631","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-05,73.81
"632","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-06,77.38
"633","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-07,72.86
"634","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-08,63.72
"635","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-09,65.26
"636","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-10,63.48
"637","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-11,70.55
"638","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-12,79.16
"639","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-13,80.52
"640","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-14,66.86
"641","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-15,70.96
"642","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-16,69.18
"643","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-17,68.65
"644","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-18,72.33
"645","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-19,77.73
"646","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-20,60.75
"647","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-21,61.82
"648","city","Hyderabad","walking","हैदराबाद|హైదరాబాద్",NA,"India",2020-06-22,78.44
"649","city","Mumbai","walking","मुंबई",NA,"India",2020-01-13,100
"650","city","Mumbai","walking","मुंबई",NA,"India",2020-01-14,97.79
"651","city","Mumbai","walking","मुंबई",NA,"India",2020-01-15,102.37
"652","city","Mumbai","walking","मुंबई",NA,"India",2020-01-16,100.11
"653","city","Mumbai","walking","मुंबई",NA,"India",2020-01-17,111.45
"654","city","Mumbai","walking","मुंबई",NA,"India",2020-01-18,121.4
"655","city","Mumbai","walking","मुंबई",NA,"India",2020-01-19,96.69
"656","city","Mumbai","walking","मुंबई",NA,"India",2020-01-20,108.75
"657","city","Mumbai","walking","मुंबई",NA,"India",2020-01-21,104.72
"658","city","Mumbai","walking","मुंबई",NA,"India",2020-01-22,101.41
"659","city","Mumbai","walking","मुंबई",NA,"India",2020-01-23,102.64
"660","city","Mumbai","walking","मुंबई",NA,"India",2020-01-24,101.63
"661","city","Mumbai","walking","मुंबई",NA,"India",2020-01-25,114.7
"662","city","Mumbai","walking","मुंबई",NA,"India",2020-01-26,94.77
"663","city","Mumbai","walking","मुंबई",NA,"India",2020-01-27,101.68
"664","city","Mumbai","walking","मुंबई",NA,"India",2020-01-28,99.52
"665","city","Mumbai","walking","मुंबई",NA,"India",2020-01-29,99.36
"666","city","Mumbai","walking","मुंबई",NA,"India",2020-01-30,108.27
"667","city","Mumbai","walking","मुंबई",NA,"India",2020-01-31,114.01
"668","city","Mumbai","walking","मुंबई",NA,"India",2020-02-01,114.89
"669","city","Mumbai","walking","मुंबई",NA,"India",2020-02-02,97.76
"670","city","Mumbai","walking","मुंबई",NA,"India",2020-02-03,95.92
"671","city","Mumbai","walking","मुंबई",NA,"India",2020-02-04,104.78
"672","city","Mumbai","walking","मुंबई",NA,"India",2020-02-05,101.17
"673","city","Mumbai","walking","मुंबई",NA,"India",2020-02-06,106.38
"674","city","Mumbai","walking","मुंबई",NA,"India",2020-02-07,117.08
"675","city","Mumbai","walking","मुंबई",NA,"India",2020-02-08,126.63
"676","city","Mumbai","walking","मुंबई",NA,"India",2020-02-09,105.87
"677","city","Mumbai","walking","मुंबई",NA,"India",2020-02-10,101.31
"678","city","Mumbai","walking","मुंबई",NA,"India",2020-02-11,98.99
"679","city","Mumbai","walking","मुंबई",NA,"India",2020-02-12,103.66
"680","city","Mumbai","walking","मुंबई",NA,"India",2020-02-13,106.64
"681","city","Mumbai","walking","मुंबई",NA,"India",2020-02-14,129.59
"682","city","Mumbai","walking","मुंबई",NA,"India",2020-02-15,123.45
"683","city","Mumbai","walking","मुंबई",NA,"India",2020-02-16,102.51
"684","city","Mumbai","walking","मुंबई",NA,"India",2020-02-17,104.75
"685","city","Mumbai","walking","मुंबई",NA,"India",2020-02-18,97.84
"686","city","Mumbai","walking","मुंबई",NA,"India",2020-02-19,104.24
"687","city","Mumbai","walking","मुंबई",NA,"India",2020-02-20,98
"688","city","Mumbai","walking","मुंबई",NA,"India",2020-02-21,107.5
"689","city","Mumbai","walking","मुंबई",NA,"India",2020-02-22,103.12
"690","city","Mumbai","walking","मुंबई",NA,"India",2020-02-23,94.96
"691","city","Mumbai","walking","मुंबई",NA,"India",2020-02-24,93.46
"692","city","Mumbai","walking","मुंबई",NA,"India",2020-02-25,94.26
"693","city","Mumbai","walking","मुंबई",NA,"India",2020-02-26,102.51
"694","city","Mumbai","walking","मुंबई",NA,"India",2020-02-27,95.25
"695","city","Mumbai","walking","मुंबई",NA,"India",2020-02-28,106.06
"696","city","Mumbai","walking","मुंबई",NA,"India",2020-02-29,109.31
"697","city","Mumbai","walking","मुंबई",NA,"India",2020-03-01,93.01
"698","city","Mumbai","walking","मुंबई",NA,"India",2020-03-02,97.97
"699","city","Mumbai","walking","मुंबई",NA,"India",2020-03-03,93.33
"700","city","Mumbai","walking","मुंबई",NA,"India",2020-03-04,92.82
"701","city","Mumbai","walking","मुंबई",NA,"India",2020-03-05,97.79
"702","city","Mumbai","walking","मुंबई",NA,"India",2020-03-06,101.09
"703","city","Mumbai","walking","मुंबई",NA,"India",2020-03-07,97.79
"704","city","Mumbai","walking","मुंबई",NA,"India",2020-03-08,86.93
"705","city","Mumbai","walking","मुंबई",NA,"India",2020-03-09,75.83
"706","city","Mumbai","walking","मुंबई",NA,"India",2020-03-10,74.76
"707","city","Mumbai","walking","मुंबई",NA,"India",2020-03-11,84.39
"708","city","Mumbai","walking","मुंबई",NA,"India",2020-03-12,86.39
"709","city","Mumbai","walking","मुंबई",NA,"India",2020-03-13,88.58
"710","city","Mumbai","walking","मुंबई",NA,"India",2020-03-14,75.45
"711","city","Mumbai","walking","मुंबई",NA,"India",2020-03-15,67.48
"712","city","Mumbai","walking","मुंबई",NA,"India",2020-03-16,65.05
"713","city","Mumbai","walking","मुंबई",NA,"India",2020-03-17,58.78
"714","city","Mumbai","walking","मुंबई",NA,"India",2020-03-18,55.71
"715","city","Mumbai","walking","मुंबई",NA,"India",2020-03-19,45.54
"716","city","Mumbai","walking","मुंबई",NA,"India",2020-03-20,33.72
"717","city","Mumbai","walking","मुंबई",NA,"India",2020-03-21,21.08
"718","city","Mumbai","walking","मुंबई",NA,"India",2020-03-22,16.7
"719","city","Mumbai","walking","मुंबई",NA,"India",2020-03-23,16.76
"720","city","Mumbai","walking","मुंबई",NA,"India",2020-03-24,14.59
"721","city","Mumbai","walking","मुंबई",NA,"India",2020-03-25,16.81
"722","city","Mumbai","walking","मुंबई",NA,"India",2020-03-26,20.3
"723","city","Mumbai","walking","मुंबई",NA,"India",2020-03-27,21.18
"724","city","Mumbai","walking","मुंबई",NA,"India",2020-03-28,17.88
"725","city","Mumbai","walking","मुंबई",NA,"India",2020-03-29,17.5
"726","city","Mumbai","walking","मुंबई",NA,"India",2020-03-30,15.42
"727","city","Mumbai","walking","मुंबई",NA,"India",2020-03-31,15.15
"728","city","Mumbai","walking","मुंबई",NA,"India",2020-04-01,14.81
"729","city","Mumbai","walking","मुंबई",NA,"India",2020-04-02,13.98
"730","city","Mumbai","walking","मुंबई",NA,"India",2020-04-03,14.22
"731","city","Mumbai","walking","मुंबई",NA,"India",2020-04-04,12.57
"732","city","Mumbai","walking","मुंबई",NA,"India",2020-04-05,14.94
"733","city","Mumbai","walking","मुंबई",NA,"India",2020-04-06,13.79
"734","city","Mumbai","walking","मुंबई",NA,"India",2020-04-07,13.34
"735","city","Mumbai","walking","मुंबई",NA,"India",2020-04-08,13.85
"736","city","Mumbai","walking","मुंबई",NA,"India",2020-04-09,14.14
"737","city","Mumbai","walking","मुंबई",NA,"India",2020-04-10,13.39
"738","city","Mumbai","walking","मुंबई",NA,"India",2020-04-11,15.26
"739","city","Mumbai","walking","मुंबई",NA,"India",2020-04-12,15.23
"740","city","Mumbai","walking","मुंबई",NA,"India",2020-04-13,15.61
"741","city","Mumbai","walking","मुंबई",NA,"India",2020-04-14,14.38
"742","city","Mumbai","walking","मुंबई",NA,"India",2020-04-15,15.07
"743","city","Mumbai","walking","मुंबई",NA,"India",2020-04-16,14.75
"744","city","Mumbai","walking","मुंबई",NA,"India",2020-04-17,12.83
"745","city","Mumbai","walking","मुंबई",NA,"India",2020-04-18,13.26
"746","city","Mumbai","walking","मुंबई",NA,"India",2020-04-19,14.81
"747","city","Mumbai","walking","मुंबई",NA,"India",2020-04-20,15.45
"748","city","Mumbai","walking","मुंबई",NA,"India",2020-04-21,14.97
"749","city","Mumbai","walking","मुंबई",NA,"India",2020-04-22,14.91
"750","city","Mumbai","walking","मुंबई",NA,"India",2020-04-23,14.33
"751","city","Mumbai","walking","मुंबई",NA,"India",2020-04-24,15.26
"752","city","Mumbai","walking","मुंबई",NA,"India",2020-04-25,13.42
"753","city","Mumbai","walking","मुंबई",NA,"India",2020-04-26,16.22
"754","city","Mumbai","walking","मुंबई",NA,"India",2020-04-27,16.6
"755","city","Mumbai","walking","मुंबई",NA,"India",2020-04-28,17.24
"756","city","Mumbai","walking","मुंबई",NA,"India",2020-04-29,17.08
"757","city","Mumbai","walking","मुंबई",NA,"India",2020-04-30,15.29
"758","city","Mumbai","walking","मुंबई",NA,"India",2020-05-01,16.33
"759","city","Mumbai","walking","मुंबई",NA,"India",2020-05-02,15.85
"760","city","Mumbai","walking","मुंबई",NA,"India",2020-05-03,19.9
"761","city","Mumbai","walking","मुंबई",NA,"India",2020-05-04,21.21
"762","city","Mumbai","walking","मुंबई",NA,"India",2020-05-05,17.24
"763","city","Mumbai","walking","मुंबई",NA,"India",2020-05-06,18.2
"764","city","Mumbai","walking","मुंबई",NA,"India",2020-05-07,19.58
"765","city","Mumbai","walking","मुंबई",NA,"India",2020-05-08,23.48
"766","city","Mumbai","walking","मुंबई",NA,"India",2020-05-09,22.63
"767","city","Mumbai","walking","मुंबई",NA,"India",2020-05-10,18.78
"768","city","Mumbai","walking","मुंबई",NA,"India",2020-05-11,NA
"769","city","Mumbai","walking","मुंबई",NA,"India",2020-05-12,NA
"770","city","Mumbai","walking","मुंबई",NA,"India",2020-05-13,21.02
"771","city","Mumbai","walking","मुंबई",NA,"India",2020-05-14,20.12
"772","city","Mumbai","walking","मुंबई",NA,"India",2020-05-15,18.09
"773","city","Mumbai","walking","मुंबई",NA,"India",2020-05-16,18.2
"774","city","Mumbai","walking","मुंबई",NA,"India",2020-05-17,19.61
"775","city","Mumbai","walking","मुंबई",NA,"India",2020-05-18,20.57
"776","city","Mumbai","walking","मुंबई",NA,"India",2020-05-19,18.76
"777","city","Mumbai","walking","मुंबई",NA,"India",2020-05-20,18.92
"778","city","Mumbai","walking","मुंबई",NA,"India",2020-05-21,18.46
"779","city","Mumbai","walking","मुंबई",NA,"India",2020-05-22,17.42
"780","city","Mumbai","walking","मुंबई",NA,"India",2020-05-23,17.61
"781","city","Mumbai","walking","मुंबई",NA,"India",2020-05-24,15.31
"782","city","Mumbai","walking","मुंबई",NA,"India",2020-05-25,15.88
"783","city","Mumbai","walking","मुंबई",NA,"India",2020-05-26,20.44
"784","city","Mumbai","walking","मुंबई",NA,"India",2020-05-27,18.33
"785","city","Mumbai","walking","मुंबई",NA,"India",2020-05-28,19
"786","city","Mumbai","walking","मुंबई",NA,"India",2020-05-29,18.41
"787","city","Mumbai","walking","मुंबई",NA,"India",2020-05-30,18.12
"788","city","Mumbai","walking","मुंबई",NA,"India",2020-05-31,20.25
"789","city","Mumbai","walking","मुंबई",NA,"India",2020-06-01,20.94
"790","city","Mumbai","walking","मुंबई",NA,"India",2020-06-02,18.6
"791","city","Mumbai","walking","मुंबई",NA,"India",2020-06-03,14.62
"792","city","Mumbai","walking","मुंबई",NA,"India",2020-06-04,23.45
"793","city","Mumbai","walking","मुंबई",NA,"India",2020-06-05,23.32
"794","city","Mumbai","walking","मुंबई",NA,"India",2020-06-06,23.05
"795","city","Mumbai","walking","मुंबई",NA,"India",2020-06-07,21.91
"796","city","Mumbai","walking","मुंबई",NA,"India",2020-06-08,28.15
"797","city","Mumbai","walking","मुंबई",NA,"India",2020-06-09,29.16
"798","city","Mumbai","walking","मुंबई",NA,"India",2020-06-10,27.69
"799","city","Mumbai","walking","मुंबई",NA,"India",2020-06-11,27.13
"800","city","Mumbai","walking","मुंबई",NA,"India",2020-06-12,30.18
"801","city","Mumbai","walking","मुंबई",NA,"India",2020-06-13,31.86
"802","city","Mumbai","walking","मुंबई",NA,"India",2020-06-14,26.15
"803","city","Mumbai","walking","मुंबई",NA,"India",2020-06-15,27.11
"804","city","Mumbai","walking","मुंबई",NA,"India",2020-06-16,27.05
"805","city","Mumbai","walking","मुंबई",NA,"India",2020-06-17,29.38
"806","city","Mumbai","walking","मुंबई",NA,"India",2020-06-18,25
"807","city","Mumbai","walking","मुंबई",NA,"India",2020-06-19,32.9
"808","city","Mumbai","walking","मुंबई",NA,"India",2020-06-20,25.53
"809","city","Mumbai","walking","मुंबई",NA,"India",2020-06-21,28.9
"810","city","Mumbai","walking","मुंबई",NA,"India",2020-06-22,35.81
"811","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-13,100
"812","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-14,101.59
"813","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-15,111.06
"814","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-16,110.16
"815","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-17,107.27
"816","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-18,142.23
"817","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-19,124.6
"818","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-20,100.2
"819","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-21,101.39
"820","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-22,107.17
"821","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-23,103.39
"822","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-24,115.24
"823","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-25,130.48
"824","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-26,110.96
"825","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-27,100.6
"826","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-28,108.47
"827","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-29,106.97
"828","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-30,106.08
"829","city","Pune","walking","पुणे|पुना",NA,"India",2020-01-31,126
"830","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-01,125.2
"831","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-02,117.43
"832","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-03,112.75
"833","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-04,124.6
"834","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-05,107.67
"835","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-06,121.22
"836","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-07,134.36
"837","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-08,138.15
